point,algorithm,time,coverage,length,rotation
2,7,70,82.8530220201746,741,487
2,7,75,83.5170028363633,762,501
2,7,80,84.5865792230907,793,518
2,7,85,84.5865792230907,793,518
2,7,90,85.3674339898908,851,586
2,7,95,86.5542350367587,874,606
2,7,100,86.5542350367587,874,606
2,7,105,87.0162071641189,908,633
2,7,110,87.0162071641189,908,633
2,7,115,87.0162071641189,908,633
2,7,120,87.0162071641189,908,633
2,7,125,87.0162071641189,908,633
2,7,130,87.0162071641189,908,633
2,7,135,87.0162071641189,908,633
2,7,140,87.0162071641189,908,633
2,7,145,87.0162071641189,908,633
2,7,150,87.0162071641189,908,633
2,7,155,87.0162071641189,908,633
2,7,160,87.0162071641189,908,633
2,7,165,87.0162071641189,908,633
2,7,170,87.0162071641189,908,633
2,7,175,87.0162071641189,908,633
2,7,180,87.0162071641189,908,633
2,7,185,87.0162071641189,908,633
2,7,190,87.0162071641189,908,633
2,7,195,87.0162071641189,908,633
3,1,0,2.78822843465185,77,32
3,1,5,10.7256618546397,219,97
3,1,10,25.5071040599012,516,166
3,1,15,36.1576263979063,695,207
3,1,20,43.9781858672828,868,268
3,1,25,51.1710629567444,921,283
3,1,30,60.1345847818368,960,298
3,1,35,64.1838770061681,1038,422
3,1,40,70.5152361371099,1119,445
3,1,45,74.4411662845394,1212,500
3,1,50,83.2729966814111,1248,536
3,1,55,83.2729966814111,1248,536
3,1,60,84.99524350201,1499,620
3,1,65,84.99524350201,1499,620
3,1,70,87.458539557843,1752,681
3,1,75,90.5574089579982,1788,700
3,1,80,91.6371559210728,1858,734
3,1,85,92.2963144812348,1934,762
3,1,90,92.6900736051624,1962,769
3,1,95,93.2719007141323,2028,787
3,1,100,93.2719007141323,2028,787
3,1,105,94.1550749860812,2228,905
3,1,110,94.1550749860812,2228,905
3,1,115,94.1550749860812,2228,905
3,1,120,94.3215743350767,2567,1131
3,1,125,94.3215743350767,2567,1131
3,1,130,94.3215743350767,2567,1131
3,1,135,94.5681231341157,2764,1210
3,1,140,94.5681231341157,2764,1210
3,1,145,94.6984117242195,2852,1244
3,1,150,95.6938130455177,2970,1315
3,1,155,95.6938130455177,2970,1315
3,1,160,95.6938130455177,2970,1315
3,1,165,95.9059046333113,3288,1479
3,1,170,95.9059046333113,3288,1479
3,1,175,95.9059046333113,3288,1479
3,1,180,95.9059046333113,3288,1479
3,1,185,95.9059046333113,3288,1479
3,1,190,95.9059046333113,3288,1479
3,1,195,95.9059046333113,3288,1479
4,1,0,4.30566089018847,78,25
4,1,5,13.0779583444757,248,62
4,1,10,36.5791792520242,514,141
4,1,15,47.1780596118522,670,205
4,1,20,59.5488998680455,846,259
4,1,25,69.0793436471161,891,278
4,1,30,71.5613149853798,954,298
4,1,35,76.1478942084705,1003,323
4,1,40,77.7167056100373,1032,355
4,1,45,80.6111990320417,1076,407
4,1,50,81.9450350490336,1106,460
4,1,55,86.1933549311952,1196,536
4,1,60,87.0495245693945,1213,542
4,1,65,87.1742018070309,1245,560
4,1,70,88.6371866081566,1272,590
4,1,75,88.6371866081566,1272,590
4,1,80,89.5643749260222,1465,662
4,1,85,89.5643749260222,1465,662
4,1,90,91.4181378200772,1685,739
4,1,95,93.0395556510265,1746,807
4,1,100,93.410518655555,1788,823
4,1,105,93.410518655555,1788,823
4,1,110,93.410518655555,1788,823
4,1,115,93.410518655555,1788,823
4,1,120,93.410518655555,1788,823
4,1,125,93.410518655555,1788,823
4,1,130,93.410518655555,1788,823
4,1,135,94.2512570744688,2386,980
4,1,140,94.2512570744688,2386,980
4,1,145,94.2512570744688,2386,980
4,1,150,94.2512570744688,2386,980
4,1,155,94.2512570744688,2386,980
4,1,160,94.2512570744688,2386,980
4,1,165,94.2512570744688,2386,980
4,1,170,94.2512570744688,2386,980
4,1,175,94.3667281869633,4801,1382
4,1,180,94.3667281869633,4801,1382
4,1,185,94.3667281869633,4801,1382
4,1,190,94.4466899596246,4869,1447
4,1,195,94.4466899596246,4869,1447
5,1,0,14.061873928692,295,67
5,1,5,18.8524784204043,430,117
5,1,10,24.4220964538883,566,171
5,1,15,27.9064833040345,626,193
5,1,20,48.9148608779136,677,233
5,1,25,60.8331981640356,729,246
5,1,30,65.2892257648756,763,279
5,1,35,70.1279651394728,847,311
5,1,40,71.3883275100939,890,363
5,1,45,86.177748357145,1137,595
5,1,50,88.6445515082702,1201,640
5,1,55,90.4585965481415,1267,719
5,1,60,91.480914825807,1337,808
5,1,65,91.480914825807,1337,808
5,1,70,91.480914825807,1337,808
5,1,75,91.480914825807,1337,808
5,1,80,92.4438755156526,1723,1131
5,1,85,92.4438755156526,1723,1131
5,1,90,92.4438755156526,1723,1131
5,1,95,92.4438755156526,1723,1131
5,1,100,92.4438755156526,1723,1131
5,1,105,93.3680828025198,2538,1429
5,1,110,93.3680828025198,2538,1429
5,1,115,93.3680828025198,2538,1429
5,1,120,93.7076573041835,2912,1612
5,1,125,93.7076573041835,2912,1612
5,1,130,93.7076573041835,2912,1612
5,1,135,93.8057682949818,3262,1699
5,1,140,93.8057682949818,3262,1699
5,1,145,93.8057682949818,3262,1699
5,1,150,94.5654051352643,3350,1744
5,1,155,94.5654051352643,3350,1744
5,1,160,94.5654051352643,3350,1744
5,1,165,94.5654051352643,3350,1744
5,1,170,94.5654051352643,3350,1744
5,1,175,94.5654051352643,3350,1744
5,1,180,94.5654051352643,3350,1744
5,1,185,94.5654051352643,3350,1744
5,1,190,94.5654051352643,3350,1744
5,1,195,94.5654051352643,3350,1744
3,2,0,5.1264965433192,106,21
3,2,5,9.50545572511388,206,43
3,2,10,27.6106598161405,339,76
3,2,15,35.0721804049818,378,94
3,2,20,45.5644450679281,436,106
3,2,25,55.0677088584843,466,112
3,2,30,60.5426353190799,518,139
3,2,35,63.5831992600029,524,140
3,2,40,66.9525533845661,540,154
3,2,45,72.1001801770206,629,184
3,2,50,74.2538873959379,644,187
3,2,55,77.1002459350574,668,196
3,2,60,78.6438062505206,679,196
3,2,65,80.8906268494448,718,212
3,2,70,84.7140621369609,765,241
3,2,75,86.6880307221548,780,244
3,2,80,87.0931879057819,796,270
3,2,85,87.0931879057819,796,270
3,2,90,88.590016176477,834,307
3,2,95,88.590016176477,834,307
3,2,100,89.0370831488455,868,337
3,2,105,89.0370831488455,868,337
3,2,110,90.2186235527752,922,391
3,2,115,90.2186235527752,922,391
3,2,120,90.3037582909925,988,429
3,2,125,90.3037582909925,988,429
3,2,130,90.6099277099983,1039,460
3,2,135,90.6099277099983,1039,460
3,2,140,90.6099277099983,1039,460
3,2,145,90.6099277099983,1039,460
3,2,150,90.6099277099983,1039,460
3,2,155,90.6099277099983,1039,460
3,2,160,90.6099277099983,1039,460
3,2,165,90.6099277099983,1039,460
3,2,170,90.6099277099983,1039,460
3,2,175,90.6099277099983,1039,460
3,2,180,90.6099277099983,1039,460
3,2,185,90.6099277099983,1039,460
3,2,190,90.6099277099983,1039,460
3,2,195,90.6099277099983,1039,460
4,2,0,5.61889272233889,96,21
4,2,5,17.5940449521939,234,44
4,2,10,23.9026079637366,385,90
4,2,15,35.6490975805426,445,131
4,2,20,47.0776690091141,474,162
4,2,25,54.6012651846266,540,199
4,2,30,60.1997290768887,568,218
4,2,35,70.5951979097712,602,240
4,2,40,73.7279984568781,623,262
4,2,45,75.6277919766427,637,279
4,2,50,76.8286214046793,643,280
4,2,55,79.3792441332872,678,305
4,2,60,80.0909214454493,702,341
4,2,65,81.9800183245729,724,351
4,2,70,83.8657834631689,748,361
4,2,75,84.8360213757458,772,368
4,2,80,86.6018438553499,806,418
4,2,85,87.505271602611,866,437
4,2,90,88.1290085003222,886,466
4,2,95,88.1290085003222,886,466
4,2,100,88.1290085003222,886,466
4,2,105,88.9140717814729,967,550
4,2,110,89.3705202337479,1015,565
4,2,115,89.5822611120122,1031,571
4,2,120,89.5822611120122,1031,571
4,2,125,89.8441534529545,1058,578
4,2,130,90.2739479810091,1071,590
4,2,135,90.2739479810091,1071,590
4,2,140,90.2739479810091,1071,590
4,2,145,90.2739479810091,1071,590
4,2,150,90.2739479810091,1071,590
4,2,155,90.2739479810091,1071,590
4,2,160,90.2739479810091,1071,590
4,2,165,90.2739479810091,1071,590
4,2,170,90.2739479810091,1071,590
4,2,175,90.2739479810091,1071,590
4,2,180,90.2739479810091,1071,590
4,2,185,90.2739479810091,1071,590
4,2,190,90.2739479810091,1071,590
4,2,195,90.2739479810091,1071,590
5,2,0,12.6519339438602,216,49
5,2,5,17.0369428650338,314,109
5,2,10,30.2049458811358,337,121
5,2,15,36.2011143795291,415,148
5,2,20,41.6685005852465,590,191
5,2,25,45.3551591563682,630,213
5,2,30,50.1893393070857,658,228
5,2,35,59.5282956832041,730,252
5,2,40,60.2154233283211,775,269
5,2,45,60.2154233283211,775,269
5,2,50,64.4775962368868,1004,316
5,2,55,64.4775962368868,1004,316
5,2,60,67.6368753534494,1251,367
5,2,65,71.9992635099886,1295,409
5,2,70,74.5859216427234,1342,421
5,2,75,79.5510041252208,1366,429
5,2,80,80.4410172329895,1395,489
5,2,85,80.8068072719621,1405,505
5,2,90,83.915408861553,1447,540
5,2,95,86.3401268691722,1465,558
5,2,100,87.3235163890947,1507,599
5,2,105,87.3235163890947,1507,599
5,2,110,88.4081732855784,1572,676
5,2,115,89.0342774726118,1589,684
5,2,120,89.5032637905562,1612,719
5,2,125,89.5032637905562,1612,719
5,2,130,89.6794076516052,1661,765
5,2,135,89.6794076516052,1661,765
5,2,140,89.6794076516052,1661,765
5,2,145,89.899653235953,1812,795
5,2,150,89.899653235953,1812,795
5,2,155,89.899653235953,1812,795
5,2,160,89.899653235953,1812,795
5,2,165,90.4620159660513,2129,825
5,2,170,90.4620159660513,2129,825
5,2,175,90.4620159660513,2129,825
5,2,180,90.4620159660513,2129,825
5,2,185,90.4620159660513,2129,825
5,2,190,90.4620159660513,2129,825
5,2,195,90.4620159660513,2129,825
3,3,0,2.8773963324551,65,21
3,3,5,9.59313310741795,87,33
3,3,10,24.7991091977958,124,40
3,3,15,34.7280466794383,135,48
3,3,20,44.2267512461148,223,97
3,3,25,52.0294245295012,309,153
3,3,30,60.4599555475672,338,162
3,3,35,63.8618379809652,362,183
3,3,40,66.3047052067214,380,192
3,3,45,69.775677417375,403,229
3,3,50,75.6536568044224,505,277
3,3,55,77.5914146307248,545,290
3,3,60,81.9058432591437,613,341
3,3,65,84.0176406893196,632,388
3,3,70,86.2753332836495,650,398
3,3,75,87.0934509379288,654,398
3,3,80,87.9241941352599,674,403
3,3,85,87.9241941352599,674,403
3,3,90,88.8196432407314,715,428
3,3,95,89.0400641798439,728,432
3,3,100,89.0400641798439,728,432
3,3,105,89.2165587504219,750,437
3,3,110,89.2165587504219,750,437
3,3,115,89.4068186700218,771,442
3,3,120,89.4068186700218,771,442
3,3,125,89.8580064793585,808,452
3,3,130,89.8580064793585,808,452
3,3,135,89.8580064793585,808,452
3,3,140,89.8580064793585,808,452
3,3,145,89.8580064793585,808,452
3,3,150,89.8580064793585,808,452
3,3,155,89.8580064793585,808,452
3,3,160,89.8580064793585,808,452
3,3,165,89.8580064793585,808,452
3,3,170,89.8580064793585,808,452
3,3,175,89.8580064793585,808,452
3,3,180,89.8580064793585,808,452
3,3,185,89.8580064793585,808,452
3,3,190,89.8580064793585,808,452
3,3,195,89.8580064793585,808,452
4,3,0,14.9651263211886,261,59
4,3,5,16.7591809178945,302,67
4,3,10,35.6996874301321,426,97
4,3,15,42.9807679661916,484,129
4,3,20,51.5285236443981,533,162
4,3,25,62.2977611580429,553,175
4,3,30,66.4477946946416,587,206
4,3,35,72.6701708393794,642,226
4,3,40,78.3165942597618,724,258
4,3,45,80.9636621089041,804,301
4,3,50,82.7163329811625,816,308
4,3,55,83.5174412232748,837,335
4,3,60,83.5174412232748,837,335
4,3,65,84.5391457592642,877,381
4,3,70,84.5391457592642,877,381
4,3,75,85.8955148635082,904,406
4,3,80,86.6524337049393,923,411
4,3,85,86.6524337049393,923,411
4,3,90,87.8381826232196,987,478
4,3,95,87.8381826232196,987,478
4,3,100,88.0498358241016,1041,542
4,3,105,88.0498358241016,1041,542
4,3,110,88.4309694049774,1062,549
4,3,115,88.4309694049774,1062,549
4,3,120,88.4309694049774,1062,549
4,3,125,88.4309694049774,1062,549
4,3,130,88.4309694049774,1062,549
4,3,135,88.4309694049774,1062,549
4,3,140,88.4309694049774,1062,549
4,3,145,88.4309694049774,1062,549
4,3,150,88.4309694049774,1062,549
4,3,155,88.4309694049774,1062,549
4,3,160,88.4309694049774,1062,549
4,3,165,88.4309694049774,1062,549
4,3,170,88.4309694049774,1062,549
4,3,175,88.4309694049774,1062,549
4,3,180,88.4309694049774,1062,549
4,3,185,88.4309694049774,1062,549
4,3,190,88.4309694049774,1062,549
4,3,195,88.4309694049774,1062,549
5,3,0,4.58815741597219,76,46
5,3,5,10.9572178213047,229,69
5,3,10,26.0849856866673,356,122
5,3,15,35.2027320272326,503,152
5,3,20,42.9203582497841,552,162
5,3,25,52.5811782963408,603,175
5,3,30,60.8124186244295,664,201
5,3,35,66.0411469955153,693,215
5,3,40,72.7659145408555,781,271
5,3,45,75.3156604956402,828,287
5,3,50,78.1103770565826,897,358
5,3,55,80.722286275421,926,385
5,3,60,83.1807600752272,950,413
5,3,65,83.631684852417,966,419
5,3,70,85.16191820577,991,442
5,3,75,85.8477306901525,1009,447
5,3,80,87.1180006049739,1076,486
5,3,85,87.5469183592055,1108,496
5,3,90,87.5469183592055,1108,496
5,3,95,87.8758838976104,1143,511
5,3,100,87.8758838976104,1143,511
5,3,105,88.2305389090303,1161,526
5,3,110,88.2305389090303,1161,526
5,3,115,88.2305389090303,1161,526
5,3,120,88.2305389090303,1161,526
5,3,125,88.2305389090303,1161,526
5,3,130,88.2305389090303,1161,526
5,3,135,88.2305389090303,1161,526
5,3,140,88.2305389090303,1161,526
5,3,145,88.2305389090303,1161,526
5,3,150,88.2305389090303,1161,526
5,3,155,88.2305389090303,1161,526
5,3,160,88.2305389090303,1161,526
5,3,165,88.2305389090303,1161,526
5,3,170,88.2305389090303,1161,526
5,3,175,88.2305389090303,1161,526
5,3,180,88.2305389090303,1161,526
5,3,185,88.2305389090303,1161,526
5,3,190,88.2305389090303,1161,526
5,3,195,88.2305389090303,1161,526
3,4,0,4.39281220819872,81,21
3,4,5,16.5591011314766,166,72
3,4,10,28.1616244865393,236,153
3,4,15,41.5012121398104,298,169
3,4,20,47.670192758725,385,224
3,4,25,54.5356825026632,418,259
3,4,30,57.6984687145181,463,289
3,4,35,63.855437532057,513,317
3,4,40,70.9397700222262,580,351
3,4,45,73.1566926337847,645,371
3,4,50,75.4139468412031,679,383
3,4,55,76.2238228215458,686,402
3,4,60,81.3837244475229,771,521
3,4,65,83.372159800797,787,529
3,4,70,83.7664449890184,801,536
3,4,75,85.0056771105042,817,554
3,4,80,85.602497051848,841,587
3,4,85,85.602497051848,841,587
3,4,90,86.1505683686308,884,653
3,4,95,86.1505683686308,884,653
3,4,100,86.5037328645516,910,686
3,4,105,86.8039402215608,928,716
3,4,110,86.8039402215608,928,716
3,4,115,86.8039402215608,928,716
3,4,120,86.8039402215608,928,716
3,4,125,86.8039402215608,928,716
3,4,130,86.8039402215608,928,716
3,4,135,86.8039402215608,928,716
3,4,140,86.8039402215608,928,716
3,4,145,86.8039402215608,928,716
3,4,150,86.8039402215608,928,716
3,4,155,86.8039402215608,928,716
3,4,160,86.8039402215608,928,716
3,4,165,86.8039402215608,928,716
3,4,170,86.8039402215608,928,716
3,4,175,86.8039402215608,928,716
3,4,180,86.8039402215608,928,716
3,4,185,86.8039402215608,928,716
3,4,190,86.8039402215608,928,716
3,4,195,86.8039402215608,928,716
4,4,0,6.90643508147421,140,59
4,4,5,14.1618261445186,208,98
4,4,10,21.3418146587815,300,123
4,4,15,32.1716372435984,350,160
4,4,20,40.4793322490564,389,179
4,4,25,48.423341472717,471,226
4,4,30,54.9566216151051,518,249
4,4,35,59.7600270046337,628,286
4,4,40,67.7837349688088,654,311
4,4,45,71.4134909188151,676,317
4,4,50,73.0879535660583,684,318
4,4,55,76.7054346825421,687,318
4,4,60,77.4890951255759,699,319
4,4,65,78.4367122735184,727,328
4,4,70,79.1554914536472,740,334
4,4,75,81.7869527287393,833,427
4,4,80,83.0689714127895,869,438
4,4,85,83.0689714127895,869,438
4,4,90,84.7957774572683,950,501
4,4,95,84.7957774572683,950,501
4,4,100,85.1727902011758,1012,560
4,4,105,85.1727902011758,1012,560
4,4,110,85.1727902011758,1012,560
4,4,115,85.6977146890302,1063,581
4,4,120,86.0400071895453,1076,598
4,4,125,86.271738510975,1084,598
4,4,130,86.7594001113503,1099,624
4,4,135,86.7594001113503,1099,624
4,4,140,86.7594001113503,1099,624
4,4,145,86.7594001113503,1099,624
4,4,150,86.7594001113503,1099,624
4,4,155,86.7594001113503,1099,624
4,4,160,86.7594001113503,1099,624
4,4,165,86.7594001113503,1099,624
4,4,170,86.7594001113503,1099,624
4,4,175,86.7594001113503,1099,624
4,4,180,86.7594001113503,1099,624
4,4,185,86.7594001113503,1099,624
4,4,190,86.7594001113503,1099,624
4,4,195,86.7594001113503,1099,624
5,4,0,6.72739786680929,158,22
5,4,5,14.2404727564454,213,32
5,4,10,23.7473313196761,310,71
5,4,15,34.1349968655336,347,84
5,4,20,43.4678158248907,405,160
5,4,25,57.7040800669855,539,234
5,4,30,62.0076366999987,547,234
5,4,35,67.3812957840331,556,242
5,4,40,73.2523486578785,594,253
5,4,45,75.8655730374514,635,285
5,4,50,77.4335076651951,663,323
5,4,55,78.8040805053724,670,323
5,4,60,83.0196967239346,720,353
5,4,65,83.8622763678768,767,391
5,4,70,84.4974113252875,788,398
5,4,75,84.4974113252875,788,398
5,4,80,85.4504644709328,835,433
5,4,85,85.4504644709328,835,433
5,4,90,85.924273044904,891,468
5,4,95,85.924273044904,891,468
5,4,100,85.924273044904,891,468
5,4,105,85.924273044904,891,468
5,4,110,86.9335273926062,1010,548
5,4,115,86.9335273926062,1010,548
5,4,120,86.9335273926062,1010,548
5,4,125,87.3642863718661,1076,665
5,4,130,87.3642863718661,1076,665
5,4,135,87.3642863718661,1076,665
5,4,140,87.3642863718661,1076,665
5,4,145,87.3642863718661,1076,665
5,4,150,87.3642863718661,1076,665
5,4,155,87.3642863718661,1076,665
5,4,160,87.3642863718661,1076,665
5,4,165,87.3642863718661,1076,665
5,4,170,87.3642863718661,1076,665
5,4,175,87.3642863718661,1076,665
5,4,180,87.3642863718661,1076,665
5,4,185,87.3642863718661,1076,665
5,4,190,87.3642863718661,1076,665
5,4,195,87.3642863718661,1076,665
3,5,0,7.52727862556936,156,70
3,5,5,15.7131020696246,223,81
3,5,10,19.7037381251945,247,93
3,5,15,33.02903436515,299,111
3,5,20,37.9627283447825,327,118
3,5,25,52.152172864727,379,128
3,5,30,58.1429053654174,391,150
3,5,35,63.3924132761092,420,159
3,5,40,65.9735477337589,459,177
3,5,45,72.0945688245532,485,182
3,5,50,75.4296410926355,507,209
3,5,55,76.9831966296814,541,248
3,5,60,77.6540162816899,558,271
3,5,65,79.0056508072895,570,276
3,5,70,80.4538181308059,597,318
3,5,75,81.4160774015931,650,332
3,5,80,82.8244391935434,679,354
3,5,85,82.8244391935434,679,354
3,5,90,82.8244391935434,679,354
3,5,95,83.2039945815378,755,402
3,5,100,83.2039945815378,755,402
3,5,105,83.5793414551815,783,422
3,5,110,83.5793414551815,783,422
3,5,115,83.5793414551815,783,422
3,5,120,83.5793414551815,783,422
3,5,125,83.5793414551815,783,422
3,5,130,83.5793414551815,783,422
3,5,135,83.5793414551815,783,422
3,5,140,83.5793414551815,783,422
3,5,145,83.5793414551815,783,422
3,5,150,83.5793414551815,783,422
3,5,155,83.5793414551815,783,422
3,5,160,83.5793414551815,783,422
3,5,165,83.5793414551815,783,422
3,5,170,83.5793414551815,783,422
3,5,175,83.5793414551815,783,422
3,5,180,83.5793414551815,783,422
3,5,185,83.5793414551815,783,422
3,5,190,83.5793414551815,783,422
3,5,195,83.5793414551815,783,422
4,5,0,4.42893528970799,80,25
4,5,5,18.9504140564379,135,38
4,5,10,32.6966494088353,206,98
4,5,15,41.1152563029078,271,122
4,5,20,46.4717306200106,329,133
4,5,25,59.718292570657,400,151
4,5,30,62.9328961154536,411,152
4,5,35,68.7972855082439,541,222
4,5,40,71.2451503447913,556,232
4,5,45,75.8146324783327,601,328
4,5,50,77.307164557295,642,347
4,5,55,79.3744218772604,679,362
4,5,60,81.0779057380463,700,385
4,5,65,83.0594145781184,747,412
4,5,70,83.4677281475084,766,417
4,5,75,85.0231249095827,787,439
4,5,80,85.3921590117005,796,444
4,5,85,85.8985835718889,809,454
4,5,90,85.8985835718889,809,454
4,5,95,85.8985835718889,809,454
4,5,100,85.8985835718889,809,454
4,5,105,86.5053110574331,864,493
4,5,110,86.5053110574331,864,493
4,5,115,86.5053110574331,864,493
4,5,120,86.5053110574331,864,493
4,5,125,86.5053110574331,864,493
4,5,130,86.5053110574331,864,493
4,5,135,86.5053110574331,864,493
4,5,140,86.5053110574331,864,493
4,5,145,86.5053110574331,864,493
4,5,150,86.5053110574331,864,493
4,5,155,86.5053110574331,864,493
4,5,160,86.5053110574331,864,493
4,5,165,86.5053110574331,864,493
4,5,170,86.5053110574331,864,493
4,5,175,86.5053110574331,864,493
4,5,180,86.5053110574331,864,493
4,5,185,86.5053110574331,864,493
4,5,190,86.5053110574331,864,493
4,5,195,86.5053110574331,864,493
5,5,0,6.33293732382326,153,47
5,5,5,11.96734894283,267,70
5,5,10,26.8119188633504,387,97
5,5,15,39.489629957608,478,122
5,5,20,46.0453555098659,550,183
5,5,25,51.4086686627884,641,198
5,5,30,56.5071084437703,663,220
5,5,35,58.5949699485772,696,305
5,5,40,60.7618287748401,727,313
5,5,45,65.0881815272523,778,332
5,5,50,68.1089303797746,819,399
5,5,55,72.1968006523197,879,428
5,5,60,77.4658606192653,956,467
5,5,65,78.1923554090369,971,477
5,5,70,78.7199102183605,988,492
5,5,75,80.098023313416,1019,511
5,5,80,81.9845775484527,1030,513
5,5,85,82.8503916987055,1036,525
5,5,90,83.5107777422197,1047,531
5,5,95,83.5107777422197,1047,531
5,5,100,84.110315682415,1075,543
5,5,105,85.0672266328816,1093,574
5,5,110,85.2456501058704,1103,574
5,5,115,85.2456501058704,1103,574
5,5,120,85.2456501058704,1103,574
5,5,125,87.0333042536682,1182,619
5,5,130,87.0333042536682,1182,619
5,5,135,87.0333042536682,1182,619
5,5,140,87.0333042536682,1182,619
5,5,145,87.0333042536682,1182,619
5,5,150,87.0333042536682,1182,619
5,5,155,87.0333042536682,1182,619
5,5,160,87.0333042536682,1182,619
5,5,165,87.0333042536682,1182,619
5,5,170,87.0333042536682,1182,619
5,5,175,87.0333042536682,1182,619
5,5,180,87.0333042536682,1182,619
5,5,185,87.0333042536682,1182,619
5,5,190,87.0333042536682,1182,619
5,5,195,87.0333042536682,1182,619
3,6,0,0.708696281163834,17,3
3,6,5,8.6838309755424,115,22
3,6,10,22.1232831672578,176,48
3,6,15,23.6764879947744,224,65
3,6,20,34.5200759286131,330,83
3,6,25,43.4198562967704,419,113
3,6,30,59.3698626533806,543,180
3,6,35,64.8070001622031,569,206
3,6,40,68.3987041282895,647,242
3,6,45,69.9991670648681,660,259
3,6,50,72.4115225615824,664,260
3,6,55,74.0424095498205,683,264
3,6,60,76.313253751496,692,282
3,6,65,77.9081930129894,699,282
3,6,70,79.7079466395451,721,300
3,6,75,82.2002639089207,763,360
3,6,80,83.8720085573125,808,379
3,6,85,84.4939919073776,862,389
3,6,90,84.4939919073776,862,389
3,6,95,84.4939919073776,862,389
3,6,100,85.5141182504855,1012,439
3,6,105,86.0432512526906,1020,443
3,6,110,86.5508156188489,1035,459
3,6,115,87.0079654901823,1056,489
3,6,120,87.0079654901823,1056,489
3,6,125,87.0079654901823,1056,489
3,6,130,87.0079654901823,1056,489
3,6,135,87.0079654901823,1056,489
3,6,140,87.0079654901823,1056,489
3,6,145,87.0079654901823,1056,489
3,6,150,87.0079654901823,1056,489
3,6,155,87.0079654901823,1056,489
3,6,160,87.0079654901823,1056,489
3,6,165,87.0079654901823,1056,489
3,6,170,87.0079654901823,1056,489
3,6,175,87.0079654901823,1056,489
3,6,180,87.0079654901823,1056,489
3,6,185,87.0079654901823,1056,489
3,6,190,87.0079654901823,1056,489
3,6,195,87.0079654901823,1056,489
4,6,0,4.7993722299427,121,30
4,6,5,13.6576811962702,150,34
4,6,10,25.3719932137706,298,88
4,6,15,35.8994165070208,367,132
4,6,20,41.3399734337532,401,159
4,6,25,49.9451577973688,509,204
4,6,30,55.6048205024791,530,224
4,6,35,61.3881959940204,622,263
4,6,40,64.0264961049323,660,278
4,6,45,68.3041879101658,715,290
4,6,50,69.2830182062084,733,298
4,6,55,70.8484101898654,750,298
4,6,60,75.6014010845692,830,346
4,6,65,76.8643937766594,844,357
4,6,70,78.7795308383273,875,370
4,6,75,79.4688504180019,892,400
4,6,80,80.4632872880947,920,471
4,6,85,81.1195524946407,930,486
4,6,90,81.8991797780886,949,496
4,6,95,84.1106663919442,963,509
4,6,100,84.1106663919442,963,509
4,6,105,84.1106663919442,963,509
4,6,110,84.1106663919442,963,509
4,6,115,84.1106663919442,963,509
4,6,120,84.4286722575611,1041,567
4,6,125,84.4286722575611,1041,567
4,6,130,84.4286722575611,1041,567
4,6,135,84.4286722575611,1041,567
4,6,140,84.4286722575611,1041,567
4,6,145,85.1832238096699,1151,631
4,6,150,85.1832238096699,1151,631
4,6,155,85.1832238096699,1151,631
4,6,160,85.1832238096699,1151,631
4,6,165,85.1832238096699,1151,631
4,6,170,85.1832238096699,1151,631
4,6,175,85.1832238096699,1151,631
4,6,180,85.1832238096699,1151,631
4,6,185,85.1832238096699,1151,631
4,6,190,85.1832238096699,1151,631
4,6,195,85.1832238096699,1151,631
5,6,0,1.86463488946074,24,4
5,6,5,9.02875379752662,101,33
5,6,10,15.0763889193324,188,80
5,6,15,20.9411290216519,266,103
5,6,20,27.8114410216169,325,113
5,6,25,36.0282145816254,350,127
5,6,30,39.6881315511444,370,134
5,6,35,50.9237250612646,415,145
5,6,40,54.2083828345221,449,173
5,6,45,65.5525209439347,461,177
5,6,50,70.5693330819915,538,209
5,6,55,75.4961882258043,610,247
5,6,60,77.2657808328475,645,261
5,6,65,77.8213047271261,668,268
5,6,70,79.1648729335537,707,343
5,6,75,79.7468753972881,716,350
5,6,80,80.8234659745999,739,361
5,6,85,81.2546633407713,745,378
5,6,90,82.045776361301,767,392
5,6,95,82.6128736700437,804,410
5,6,100,83.7639023449316,817,424
5,6,105,83.7639023449316,817,424
5,6,110,84.2368341450798,847,446
5,6,115,84.2368341450798,847,446
5,6,120,84.2368341450798,847,446
5,6,125,84.774647208133,896,478
5,6,130,84.774647208133,896,478
5,6,135,84.774647208133,896,478
5,6,140,84.774647208133,896,478
5,6,145,84.774647208133,896,478
5,6,150,84.774647208133,896,478
5,6,155,84.774647208133,896,478
5,6,160,84.774647208133,896,478
5,6,165,84.774647208133,896,478
5,6,170,84.774647208133,896,478
5,6,175,84.774647208133,896,478
5,6,180,84.774647208133,896,478
5,6,185,84.774647208133,896,478
5,6,190,84.774647208133,896,478
5,6,195,84.774647208133,896,478
3,7,0,4.8141897075521,85,16
3,7,5,12.5585575317063,188,39
3,7,10,27.5477951330285,286,94
3,7,15,37.2288686548974,437,148
3,7,20,49.3501790810534,603,207
3,7,25,55.2807648974832,616,220
3,7,30,60.1124024041138,644,228
3,7,35,67.4541556887278,668,239
3,7,40,71.578675107076,693,245
3,7,45,77.3602970509713,751,302
3,7,50,81.5357570284382,788,337
3,7,55,82.0355181075714,807,344
3,7,60,82.4155118824772,817,365
3,7,65,83.3377902669338,867,392
3,7,70,83.5358534735587,877,394
