point,algorithm,time,coverage,length,rotation
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,470,99.16,8714,7070
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,0,0,0,0
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,10,33.78,1280,643
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,20,58.52,1911,917
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,30,63.2,2256,1122
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,40,67.87,2560,1303
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,50,72.83,2864,1483
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,60,78.3,3176,1645
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,70,81.58,3408,1888
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,80,81.69,3477,1938
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,90,82.69,3608,1965
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,100,85.47,3817,2132
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,110,86.39,3994,2307
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,120,89.81,4180,2462
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,130,95.01,4357,2580
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,140,96.43,4522,2773
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,150,98.25,4720,2949
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,160,98.57,4887,3057
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,170,98.59,4935,3103
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,180,98.6,5043,3124
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,190,98.61,5150,3143
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,200,98.62,5166,3160
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,210,98.63,5261,3172
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,220,98.65,5296,3176
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,230,98.65,5342,3188
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,240,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,250,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,260,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,270,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,280,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,290,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,300,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,310,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,320,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,330,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,340,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,350,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,360,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,370,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,380,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,390,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,400,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,410,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,420,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,430,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,440,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,450,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,460,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar,470,98.65,5349,3192
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,0,0,0,0
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,10,29.46,1026,1443
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,20,39.1,1584,2280
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,30,40.98,1894,2695
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,40,53.8,2433,3352
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,50,61.33,2818,3807
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,60,71.02,3216,4358
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,70,83.9,3544,4872
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,80,89.85,3784,5214
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,90,95.76,4052,5648
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,100,96.54,4237,5911
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,110,98.09,4436,6198
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,120,98.1,4547,6292
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,130,98.11,4602,6300
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,140,98.13,4637,6310
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,150,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,160,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,170,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,180,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,190,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,200,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,210,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,220,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,230,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,240,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,250,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,260,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,270,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,280,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,290,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,300,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,310,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,320,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,330,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,340,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,350,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,360,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,370,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,380,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,390,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,400,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,410,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,420,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,430,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,440,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,450,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,460,98.13,4679,6349
9 - [ 23.05999947 -10.5        -10.35468674],BAstar Variant,470,98.13,4679,6349
